clr1p1	clr2p1	clr3p1	clr4p1	clr1p2	clr2p2	clr3p2	clr4p2	Hshow	Htest	stim_var	blank_clr	difficulty	answ	l_test	r_test	realclr2	realclr3	realclr	training.thisRepN	training.thisTrialN	training.thisN	training.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	CC_resp_2.keys	CC_resp_2.corr	CC_resp_2.rt	CC_resp.keys	CC_resp.corr	CC_resp.rt	participant	session	date	expName	psychopyVersion	frameRate
#FBE9E7	#FF8A65	#F4511E	#BF360C	#F3E5F5	#BA68C8	#000000	#4A148C	d_orange	purple	l_down	clr3	low	right	#6A1B9A	#8E24AA	#BA68C8	#8E24AA	NA	NA	NA	NA	NA	0	70	70	19	NA	NA	NA	left	0	0.8155695999739692	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#311B92	#5E35B1	#9575CD	#EDE7F6	#880E4F	#000000	#F06292	#FCE4EC	d_purple	pink	l_up	clr2	high	right	#E91E63	#D81B60	#D81B60	#F06292	NA	NA	NA	NA	NA	0	71	71	64	NA	NA	NA	right	1	0.6042136999312788	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#004D40	#E0F2F1	#00897B	#4DB6AC	#E65100	#000000	#FB8C00	#FFB74D	lime	orange	l_rand2	clr2	low	right	#FFCC80	#FFF3E0	#FFF3E0	#FB8C00	NA	NA	NA	NA	NA	0	72	72	47	NA	NA	NA	right	1	0.34739969996735454	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#FFF8E1	#FFD54F	#FFB300	#FF6F00	#EFEBE9	#A1887F	#000000	#3E2723	amber	brown	l_down	clr3	low	left	#6D4C41	#8D6E63	#A1887F	#6D4C41	NA	NA	NA	NA	NA	0	73	73	17	NA	NA	NA	left	1	1.0962732000043616	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#1B5E20	#43A047	#81C784	#E8F5E9	#004D40	#000000	#4DB6AC	#E0F2F1	green	lime	l_up	clr2	high	right	#00796B	#00897B	#00897B	#4DB6AC	NA	NA	NA	NA	NA	0	74	74	65	NA	NA	NA	left	0	0.8603969000978395	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#FFB300	#FF6F00	#FFF8E1	#FFD54F	#039BE5	#01579B	#000000	#4FC3F7	amber	l_blue	l_rand1	clr3	high	right	#B3E5FC	#E1F5FE	#01579B	#E1F5FE	NA	NA	NA	NA	NA	0	75	75	34	NA	NA	NA	right	1	0.41341209993697703	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#E65100	#FB8C00	#FFB74D	#FFF3E0	#0D47A1	#1E88E5	#000000	#E3F2FD	orange	blue	l_up	clr3	high	left	#64B5F6	#42A5F5	#1E88E5	#64B5F6	NA	NA	NA	NA	NA	0	76	76	71	NA	NA	NA	left	1	0.8423564999829978	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#43A047	#1B5E20	#E8F5E9	#81C784	#00897B	#004D40	#000000	#4DB6AC	green	teal	l_rand1	clr3	high	right	#B2DFDB	#E0F2F1	#004D40	#E0F2F1	NA	NA	NA	NA	NA	0	77	77	33	NA	NA	NA	right	1	0.5588002000004053	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#F3E5F5	#BA68C8	#8E24AA	#4A148C	#FBE9E7	#FFB74D	#000000	#BF360C	purple	d_orange	l_down	clr3	low	left	#F4511E	#D84315	#FF8A65	#F4511E	NA	NA	NA	NA	NA	0	78	78	16	NA	NA	NA	right	0	0.6580207999795675	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
#F57F17	#FDD835	#FFF176	#FFFDE7	#33691E	#7CB342	#000000	#F1F8E9	yellow	l_green	l_up	clr3	low	left	#AED581	#DCEDC8	#7CB342	#AED581	NA	NA	NA	NA	NA	0	79	79	75	NA	NA	NA	left	1	0.9582815999165176	dkv	1	2026-02-10_15h09.16.993	MCT	2023.1.0	59.99502040332685
