clr1p1	clr2p1	clr3p1	clr4p1	clr1p2	clr2p2	clr3p2	clr4p2	Hshow	Htest	stim_var	blank_clr	difficulty	answ	l_test	r_test	realclr2	realclr3	realclr	training.thisRepN	training.thisTrialN	training.thisN	training.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	CC_resp_2.keys	CC_resp_2.corr	CC_resp_2.rt	CC_resp.keys	CC_resp.corr	CC_resp.rt	participant	session	date	expName	psychopyVersion	frameRate
#E0F7FA	#4DD0E1	#00ACC1	#006064	#EFEBE9	#A1887F	#000000	#3E2723	cyan	brown	l_down	clr3	low	right	#8D6E63	#6D4C41	#A1887F	#6D4C41	NA	NA	NA	NA	NA	0	70	70	18	NA	NA	NA	right	1	1.4189401003532112	eaj	1	2026-03-03_17h24.25.461	MCT	2023.1.0	60.043543433941366
#43A047	#1B5E20	#E8F5E9	#81C784	#00ACC1	#006064	#000000	#4DD0E1	green	cyan	l_rand1	clr3	low	left	#E0F7FA	#80DEEA	#006064	#E0F7FA	NA	NA	NA	NA	NA	0	71	71	39	NA	NA	NA	left	1	0.7481454000808299	eaj	1	2026-03-03_17h24.25.461	MCT	2023.1.0	60.043543433941366
#004D40	#00897B	#4DB6AC	#E0F2F1	#3E2723	#000000	#A1887F	#EFEBE9	teal	brown	l_up	clr2	low	left	#6D4C41	#4E342E	#6D4C41	#A1887F	NA	NA	NA	NA	NA	0	72	72	67	NA	NA	NA	left	1	1.1005193004384637	eaj	1	2026-03-03_17h24.25.461	MCT	2023.1.0	60.043543433941366
#5E35B1	#311B92	#EDE7F6	#9575CD	#6D4C41	#3E2723	#000000	#A1887F	d_purple	brown	l_rand1	clr3	low	left	#EFEBE9	#BCAAA4	#3E2723	#EFEBE9	NA	NA	NA	NA	NA	0	73	73	35	NA	NA	NA	left	1	0.7463774997740984	eaj	1	2026-03-03_17h24.25.461	MCT	2023.1.0	60.043543433941366
#004D40	#E0F2F1	#00897B	#4DB6AC	#E65100	#000000	#FB8C00	#FFB74D	lime	orange	l_rand2	clr2	low	right	#FFCC80	#FFF3E0	#FFF3E0	#FB8C00	NA	NA	NA	NA	NA	0	74	74	47	NA	NA	NA	right	1	1.0105140004307032	eaj	1	2026-03-03_17h24.25.461	MCT	2023.1.0	60.043543433941366
#00897B	#004D40	#E0F2F1	#4DB6AC	#FFB300	#000000	#FFF8E1	#FFD54F	teal	amber	l_rand1	clr2	low	right	#FFA000	#FF6F00	#FF6F00	#FFF8E1	NA	NA	NA	NA	NA	0	75	75	27	NA	NA	NA	right	1	1.0650033997371793	eaj	1	2026-03-03_17h24.25.461	MCT	2023.1.0	60.043543433941366
#FF6F00	#FFB300	#FFD54F	#FFF8E1	#1A237E	#3949AB	#000000	#E8EAF6	amber	indigo	l_up	clr3	low	right	#C5CAE9	#7986CB	#3949AB	#7986CB	NA	NA	NA	NA	NA	0	76	76	78	NA	NA	NA	right	1	1.1992704002186656	eaj	1	2026-03-03_17h24.25.461	MCT	2023.1.0	60.043543433941366
#F3E5F5	#BA68C8	#8E24AA	#4A148C	#FBE9E7	#FFB74D	#000000	#BF360C	purple	d_orange	l_down	clr3	low	left	#F4511E	#D84315	#FF8A65	#F4511E	NA	NA	NA	NA	NA	0	77	77	16	NA	NA	NA	left	1	2.311749099753797	eaj	1	2026-03-03_17h24.25.461	MCT	2023.1.0	60.043543433941366
#7CB342	#33691E	#F1F8E9	#AED581	#8E24AA	#000000	#F3E5F5	#BA68C8	l_green	purple	l_rand1	clr2	high	left	#4A148C	#6A1B9A	#4A148C	#F3E5F5	NA	NA	NA	NA	NA	0	78	78	22	NA	NA	NA	right	0	1.1934836003929377	eaj	1	2026-03-03_17h24.25.461	MCT	2023.1.0	60.043543433941366
#039BE5	#01579B	#E1F5FE	#4FC3F7	#D81B60	#000000	#FCE4EC	#F06292	l_blue	pink	l_rand1	clr2	high	left	#880E4F	#AD1457	#880E4F	#FCE4EC	NA	NA	NA	NA	NA	0	79	79	21	NA	NA	NA	left	1	0.41619160026311874	eaj	1	2026-03-03_17h24.25.461	MCT	2023.1.0	60.043543433941366
