clr1p1	clr2p1	clr3p1	clr4p1	clr1p2	clr2p2	clr3p2	clr4p2	Hshow	Htest	stim_var	blank_clr	difficulty	answ	l_test	r_test	realclr2	realclr3	realclr	training.thisRepN	training.thisTrialN	training.thisN	training.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	CC_resp_2.keys	CC_resp_2.corr	CC_resp_2.rt	CC_resp.keys	CC_resp.corr	CC_resp.rt	participant	session	date	expName	psychopyVersion	frameRate
#00897B	#004D40	#E0F2F1	#4DB6AC	#3949AB	#1A237E	#000000	#7986CB	lime	indigo	l_rand1	clr3	low	left	#E8EAF6	#9FA8DA	#1A237E	#E8EAF6	NA	NA	NA	NA	NA	0	70	70	37	NA	NA	NA	left	1	1.6766332000261173	cio	1	2026-02-13_13h13.53.160	MCT	2023.1.0	60.00232805217413
#FBE9E7	#FF8A65	#F4511E	#BF360C	#F3E5F5	#BA68C8	#000000	#4A148C	d_orange	purple	l_down	clr3	low	right	#6A1B9A	#8E24AA	#BA68C8	#8E24AA	NA	NA	NA	NA	NA	0	71	71	19	NA	NA	NA	right	1	1.1855551999760792	cio	1	2026-02-13_13h13.53.160	MCT	2023.1.0	60.00232805217413
#E1F5FE	#4FC3F7	#039BE5	#01579B	#EDE7F6	#9575CD	#000000	#311B92	l_blue	d_purple	l_down	clr3	low	left	#5E35B1	#7E57C2	#9575CD	#5E35B1	NA	NA	NA	NA	NA	0	72	72	14	NA	NA	NA	right	0	1.007937900023535	cio	1	2026-02-13_13h13.53.160	MCT	2023.1.0	60.00232805217413
#E0F7FA	#4DD0E1	#00ACC1	#006064	#EFEBE9	#A1887F	#000000	#3E2723	cyan	brown	l_down	clr3	low	right	#8D6E63	#6D4C41	#A1887F	#6D4C41	NA	NA	NA	NA	NA	0	73	73	18	NA	NA	NA	left	0	0.9830800999188796	cio	1	2026-02-13_13h13.53.160	MCT	2023.1.0	60.00232805217413
#006064	#00ACC1	#4DD0E1	#E0F7FA	#01579B	#039BE5	#000000	#E1F5FE	cyan	l_blue	l_up	clr3	high	right	#81D4FA	#4FC3F7	#039BE5	#4FC3F7	NA	NA	NA	NA	NA	0	74	74	72	NA	NA	NA	left	0	2.5621976000256836	cio	1	2026-02-13_13h13.53.160	MCT	2023.1.0	60.00232805217413
#FB8C00	#E65100	#FFF3E0	#FFB74D	#FDD835	#000000	#FFFDE7	#FFF176	orange	yellow	l_rand1	clr2	high	left	#F57F17	#F9A825	#F57F17	#FFFDE7	NA	NA	NA	NA	NA	0	75	75	23	NA	NA	NA	left	1	1.0078020000364631	cio	1	2026-02-13_13h13.53.160	MCT	2023.1.0	60.00232805217413
#1B5E20	#43A047	#81C784	#E8F5E9	#004D40	#000000	#4DB6AC	#E0F2F1	green	lime	l_up	clr2	high	right	#00796B	#00897B	#00897B	#4DB6AC	NA	NA	NA	NA	NA	0	76	76	65	NA	NA	NA	left	0	1.5010339999571445	cio	1	2026-02-13_13h13.53.160	MCT	2023.1.0	60.00232805217413
#E3F2FD	#64B5F6	#1E88E5	#0D47A1	#E0F2F1	#4DB6AC	#000000	#004D40	blue	teal	l_down	clr3	high	right	#00796B	#00897B	#4DB6AC	#00897B	NA	NA	NA	NA	NA	0	77	77	12	NA	NA	NA	right	1	1.1217404999770224	cio	1	2026-02-13_13h13.53.160	MCT	2023.1.0	60.00232805217413
#880E4F	#D81B60	#F06292	#FCE4EC	#B71C1C	#000000	#E57373	#FFEBEE	pink	red	l_up	clr2	low	right	#EF5350	#E53935	#E53935	#E57373	NA	NA	NA	NA	NA	0	78	78	68	NA	NA	NA	right	1	1.540797800058499	cio	1	2026-02-13_13h13.53.160	MCT	2023.1.0	60.00232805217413
#004D40	#E0F2F1	#00897B	#4DB6AC	#E65100	#000000	#FB8C00	#FFB74D	lime	orange	l_rand2	clr2	low	right	#FFCC80	#FFF3E0	#FFF3E0	#FB8C00	NA	NA	NA	NA	NA	0	79	79	47	NA	NA	NA	left	0	1.0102242999710145	cio	1	2026-02-13_13h13.53.160	MCT	2023.1.0	60.00232805217413
