clr1p1	clr2p1	clr3p1	clr4p1	clr1p2	clr2p2	clr3p2	clr4p2	Hshow	Htest	stim_var	blank_clr	difficulty	answ	l_test	r_test	realclr2	realclr3	realclr	training.thisRepN	training.thisTrialN	training.thisN	training.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	CC_resp_2.keys	CC_resp_2.corr	CC_resp_2.rt	CC_resp.keys	CC_resp.corr	CC_resp.rt	participant	session	date	expName	psychopyVersion	frameRate
#006064	#E0F7FA	#00ACC1	#4DD0E1	#311B92	#000000	#5E35B1	#9575CD	cyan	d_purple	l_rand2	clr2	low	right	#B39DDB	#EDE7F6	#EDE7F6	#5E35B1	NA	NA	NA	NA	NA	0	71	71	46	NA	NA	NA	None	0	1.25253916541114	aad	1	2026-06-01_15h42.29.348	MCT	2023.1.0	60.13062779045863
#0D47A1	#E3F2FD	#1E88E5	#64B5F6	#4A148C	#000000	#8E24AA	#BA68C8	blue	purple	l_rand2	clr2	high	left	#F3E5F5	#E1BEE7	#F3E5F5	#8E24AA	NA	NA	NA	NA	NA	0	72	72	41	NA	NA	NA	right	0	1.07184604728827	aad	1	2026-06-01_15h42.29.349	MCT	2023.1.0	60.13062779045863
#43A047	#1B5E20	#E8F5E9	#81C784	#00ACC1	#006064	#000000	#4DD0E1	green	cyan	l_rand1	clr3	low	left	#E0F7FA	#80DEEA	#006064	#E0F7FA	NA	NA	NA	NA	NA	0	73	73	39	NA	NA	NA	left	1	0.896014610549901	aad	1	2026-06-01_15h42.29.350	MCT	2023.1.0	60.13062779045863
#FDD835	#F57F17	#FFFDE7	#FFF176	#FFB300	#FF6F00	#000000	#FFD54F	yellow	amber	l_rand1	clr3	high	left	#FFF8E1	#FFECB3	#FF6F00	#FFF8E1	NA	NA	NA	NA	NA	0	74	74	30	NA	NA	NA	right	0	1.30566697750473	aad	1	2026-06-01_15h42.29.351	MCT	2023.1.0	60.13062779045863
#1A237E	#E8EAF6	#3949AB	#7986CB	#01579B	#E1F5FE	#000000	#4FC3F7	indigo	l_blue	l_rand2	clr3	none	right	#00897B	#039BE5	#E1F5FE	#039BE5	NA	NA	NA	NA	NA	0	75	75	106	NA	NA	NA	right	1	0.15382934975205	aad	1	2026-06-01_15h42.29.352	MCT	2023.1.0	60.13062779045863
#1A237E	#3949AB	#7986CB	#E8EAF6	#311B92	#5E35B1	#000000	#EDE7F6	indigo	d_purple	l_up	clr3	low	left	#9575CD	#673AB7	#5E35B1	#9575CD	NA	NA	NA	NA	NA	0	76	76	74	NA	NA	NA	left	0	0.795799782092217	aad	1	2026-06-01_15h42.29.353	MCT	2023.1.0	60.13062779045863
#827717	#C0CA33	#DCE775	#F9FBE7	#004D40	#000000	#4DB6AC	#E0F2F1	lime	teal	l_up	clr2	high	right	#009688	#00897B	#00897B	#4DB6AC	NA	NA	NA	NA	NA	0	77	77	63	NA	NA	NA	right	1	0.485244808520656	aad	1	2026-06-01_15h42.29.354	MCT	2023.1.0	60.13062779045863
#1B5E20	#E8F5E9	#43A047	#81C784	#006064	#000000	#00ACC1	#4DD0E1	green	cyan	l_rand2	clr2	high	left	#E0F7FA	#B2EBF2	#E0F7FA	#00ACC1	NA	NA	NA	NA	NA	0	78	78	42	NA	NA	NA	right	0	1.44750664279563	aad	1	2026-06-01_15h42.29.355	MCT	2023.1.0	60.13062779045863
#E65100	#FB8C00	#FFB74D	#FFF3E0	#1A237E	#3949AB	#000000	#E8EAF6	orange	indigo	l_up	clr3	low	right	#3F51B5	#7986CB	#3949AB	#7986CB	NA	NA	NA	NA	NA	0	79	79	79	NA	NA	NA	right	1	0.434017719246913	aad	1	2026-06-01_15h42.29.356	MCT	2023.1.0	60.13062779045863
#FDD835	#F57F17	#FFFDE7	#FFF176	#FFB300	#FF6F00	#000000	#FFD54F	yellow	amber	l_rand1	clr3	none	left	#FFF8E1	#F9FBE7	#FF6F00	#FFF8E1	NA	NA	NA	NA	NA	0	80	80	95	NA	NA	NA	left	1	2.06470856351079	aad	1	2026-06-01_15h42.29.357	MCT	2023.1.0	60.13062779045863
#4A148C	#8E24AA	#BA68C8	#F3E5F5	#0D47A1	#000000	#64B5F6	#E3F2FD	purple	blue	l_up	clr2	high	left	#1E88E5	#2196F3	#1E88E5	#64B5F6	NA	NA	NA	NA	NA	0	81	81	60	NA	NA	NA	left	1	1.20628671118757	aad	1	2026-06-01_15h42.29.358	MCT	2023.1.0	60.13062779045863
#1B5E20	#E8F5E9	#43A047	#81C784	#006064	#000000	#00ACC1	#4DD0E1	green	cyan	l_rand2	clr2	none	left	#E0F7FA	#E8F5E9	#E0F7FA	#00ACC1	NA	NA	NA	NA	NA	0	82	82	102	NA	NA	NA	left	1	0.21332915922394	aad	1	2026-06-01_15h42.29.359	MCT	2023.1.0	60.13062779045863
#FFFDE7	#FFF176	#FDD835	#F57F17	#E0F7FA	#4DD0E1	#000000	#006064	yellow	cyan	l_down	clr3	high	left	#00ACC1	#00BCD4	#4DD0E1	#00ACC1	NA	NA	NA	NA	NA	0	83	83	11	NA	NA	NA	left	0	0.467249308351893	aad	1	2026-06-01_15h42.29.360	MCT	2023.1.0	60.13062779045863
#4A148C	#F3E5F5	#8E24AA	#BA68C8	#827717	#F9FBE7	#000000	#DCE775	purple	lime	l_rand2	clr3	low	left	#C0CA33	#D4E157	#F9FBE7	#C0CA33	NA	NA	NA	NA	NA	0	84	84	55	NA	NA	NA	left	1	0.986559000296984	aad	1	2026-06-01_15h42.29.361	MCT	2023.1.0	60.13062779045863
#FCE4EC	#F06292	#D81B60	#880E4F	#FBE9E7	#000000	#F4511E	#BF360C	pink	d_orange	l_down	clr2	high	right	#FFAB91	#FF8A65	#FF8A65	#F4511E	NA	NA	NA	NA	NA	0	85	85	4	NA	NA	NA	None	0	1.28952799374238	aad	1	2026-06-01_15h42.29.362	MCT	2023.1.0	60.13062779045863
#880E4F	#FCE4EC	#D81B60	#F06292	#33691E	#000000	#7CB342	#AED581	pink	l_green	l_rand2	clr2	high	left	#F1F8E9	#DCEDC8	#F1F8E9	#7CB342	NA	NA	NA	NA	NA	0	86	86	40	NA	NA	NA	left	1	1.74586063366151	aad	1	2026-06-01_15h42.29.363	MCT	2023.1.0	60.13062779045863
#EFEBE9	#A1887F	#6D4C41	#3E2723	#E8F5E9	#000000	#43A047	#1B5E20	brown	green	l_down	clr2	none	left	#81C784	#4DD0E1	#81C784	#43A047	NA	NA	NA	NA	NA	0	87	87	82	NA	NA	NA	left	1	0.566942841687706	aad	1	2026-06-01_15h42.29.364	MCT	2023.1.0	60.13062779045863
#FFFDE7	#FFF176	#FDD835	#F57F17	#E0F7FA	#4DD0E1	#000000	#006064	yellow	cyan	l_down	clr3	none	left	#00ACC1	#1E88E5	#4DD0E1	#00ACC1	NA	NA	NA	NA	NA	0	88	88	87	NA	NA	NA	left	0	0.385563896119129	aad	1	2026-06-01_15h42.29.365	MCT	2023.1.0	60.13062779045863
#FBE9E7	#FF8A65	#F4511E	#BF360C	#F3E5F5	#BA68C8	#000000	#4A148C	d_orange	purple	l_down	clr3	low	right	#6A1B9A	#8E24AA	#BA68C8	#8E24AA	NA	NA	NA	NA	NA	0	89	89	19	NA	NA	NA	right	1	0.448462063993793	aad	1	2026-06-01_15h42.29.366	MCT	2023.1.0	60.13062779045863
#B71C1C	#FFEBEE	#E53935	#E57373	#1A237E	#E8EAF6	#000000	#7986CB	red	indigo	l_rand2	clr3	high	right	#303F9F	#3949AB	#E8EAF6	#3949AB	NA	NA	NA	NA	NA	0	90	90	50	NA	NA	NA	right	0	0.860994430852588	aad	1	2026-06-01_15h42.29.367	MCT	2023.1.0	60.13062779045863
#EDE7F6	#9575CD	#5E35B1	#311B92	#FFF8E1	#000000	#FFB300	#FF6F00	d_purple	amber	l_down	clr2	low	right	#FFC107	#FFD54F	#FFD54F	#FFB300	NA	NA	NA	NA	NA	0	91	91	8	NA	NA	NA	right	0	0.59189175470965	aad	1	2026-06-01_15h42.29.368	MCT	2023.1.0	60.13062779045863
#311B92	#5E35B1	#9575CD	#EDE7F6	#1B5E20	#000000	#81C784	#E8F5E9	d_purple	green	l_up	clr2	none	right	#C0CA33	#43A047	#43A047	#81C784	NA	NA	NA	NA	NA	0	92	92	112	NA	NA	NA	right	1	0.94545639626449	aad	1	2026-06-01_15h42.29.369	MCT	2023.1.0	60.13062779045863
#FDD835	#F57F17	#FFFDE7	#FFF176	#F4511E	#000000	#FBE9E7	#FF8A65	yellow	d_orange	l_rand1	clr2	low	right	#E64A19	#BF360C	#BF360C	#FBE9E7	NA	NA	NA	NA	NA	0	93	93	28	NA	NA	NA	right	1	1.56164745636052	aad	1	2026-06-01_15h42.29.370	MCT	2023.1.0	60.13062779045863
#FF6F00	#FFF8E1	#FFB300	#FFD54F	#880E4F	#000000	#D81B60	#F06292	amber	pink	l_rand2	clr2	none	left	#FCE4EC	#EDE7F6	#FCE4EC	#D81B60	NA	NA	NA	NA	NA	0	94	94	103	NA	NA	NA	left	0	1.59710371416295	aad	1	2026-06-01_15h42.29.371	MCT	2023.1.0	60.13062779045863
#8E24AA	#4A148C	#F3E5F5	#BA68C8	#5E35B1	#000000	#EDE7F6	#9575CD	purple	d_purple	l_rand1	clr2	none	left	#311B92	#880E4F	#311B92	#EDE7F6	NA	NA	NA	NA	NA	0	95	95	90	NA	NA	NA	left	1	0.283314542484004	aad	1	2026-06-01_15h42.29.372	MCT	2023.1.0	60.13062779045863
#FB8C00	#E65100	#FFF3E0	#FFB74D	#FDD835	#000000	#FFFDE7	#FFF176	orange	yellow	l_rand1	clr2	none	left	#F57F17	#33691E	#F57F17	#FFFDE7	NA	NA	NA	NA	NA	0	96	96	93	NA	NA	NA	left	1	0.875723066541832	aad	1	2026-06-01_15h42.29.373	MCT	2023.1.0	60.13062779045863
#43A047	#1B5E20	#E8F5E9	#81C784	#00897B	#004D40	#000000	#4DB6AC	green	teal	l_rand1	clr3	none	right	#E1F5FE	#E0F2F1	#004D40	#E0F2F1	NA	NA	NA	NA	NA	0	97	97	98	NA	NA	NA	left	0	0.375965836073738	aad	1	2026-06-01_15h42.29.374	MCT	2023.1.0	60.13062779045863
#3E2723	#EFEBE9	#6D4C41	#A1887F	#0D47A1	#E3F2FD	#000000	#64B5F6	brown	blue	l_rand2	clr3	none	right	#5E35B1	#1E88E5	#E3F2FD	#1E88E5	NA	NA	NA	NA	NA	0	98	98	109	NA	NA	NA	right	1	0.826152626762632	aad	1	2026-06-01_15h42.29.375	MCT	2023.1.0	60.13062779045863
#1E88E5	#0D47A1	#E3F2FD	#64B5F6	#C0CA33	#827717	#000000	#DCE775	blue	lime	l_rand1	clr3	none	right	#E8F5E9	#F9FBE7	#827717	#F9FBE7	NA	NA	NA	NA	NA	0	99	99	97	NA	NA	NA	right	1	0.367736340139527	aad	1	2026-06-01_15h42.29.376	MCT	2023.1.0	60.13062779045863
#F3E5F5	#BA68C8	#8E24AA	#4A148C	#E0F2F1	#000000	#00897B	#004D40	purple	lime	l_down	clr2	low	left	#4DB6AC	#B2DFDB	#4DB6AC	#00897B	NA	NA	NA	NA	NA	0	100	100	6	NA	NA	NA	left	0	0.528856016800273	aad	1	2026-06-01_15h42.29.377	MCT	2023.1.0	60.13062779045863
#004D40	#E0F2F1	#00897B	#4DB6AC	#3E2723	#EFEBE9	#000000	#A1887F	teal	brown	l_rand2	clr3	high	right	#5D4037	#6D4C41	#EFEBE9	#6D4C41	NA	NA	NA	NA	NA	0	101	101	52	NA	NA	NA	right	1	0.955161185527686	aad	1	2026-06-01_15h42.29.378	MCT	2023.1.0	60.13062779045863
#3949AB	#1A237E	#E8EAF6	#7986CB	#FB8C00	#000000	#FFF3E0	#FFB74D	indigo	orange	l_rand1	clr2	low	right	#F57C00	#E65100	#E65100	#FFF3E0	NA	NA	NA	NA	NA	0	102	102	26	NA	NA	NA	right	1	0.311558719503228	aad	1	2026-06-01_15h42.29.379	MCT	2023.1.0	60.13062779045863
#0D47A1	#1E88E5	#64B5F6	#E3F2FD	#FF6F00	#FFB300	#000000	#FFF8E1	blue	amber	l_up	clr3	low	right	#FFC107	#FFD54F	#FFB300	#FFD54F	NA	NA	NA	NA	NA	0	103	103	77	NA	NA	NA	right	0	0.785782122390811	aad	1	2026-06-01_15h42.29.380	MCT	2023.1.0	60.13062779045863
#E65100	#FB8C00	#FFB74D	#FFF3E0	#0D47A1	#1E88E5	#000000	#E3F2FD	orange	blue	l_up	clr3	none	left	#64B5F6	#4DD0E1	#1E88E5	#64B5F6	NA	NA	NA	NA	NA	0	104	104	117	NA	NA	NA	left	1	1.60945423425874	aad	1	2026-06-01_15h42.29.381	MCT	2023.1.0	60.13062779045863
#01579B	#039BE5	#4FC3F7	#E1F5FE	#F57F17	#FDD835	#000000	#FFFDE7	l_blue	yellow	l_up	clr3	none	left	#FFF176	#AED581	#FDD835	#FFF176	NA	NA	NA	NA	NA	0	105	105	116	NA	NA	NA	left	1	0.907416371896398	aad	1	2026-06-01_15h42.29.382	MCT	2023.1.0	60.13062779045863
#E3F2FD	#64B5F6	#1E88E5	#0D47A1	#E0F2F1	#4DB6AC	#000000	#004D40	blue	teal	l_down	clr3	none	right	#7CB342	#00897B	#4DB6AC	#00897B	NA	NA	NA	NA	NA	0	106	106	88	NA	NA	NA	right	0	0.718826608022209	aad	1	2026-06-01_15h42.29.383	MCT	2023.1.0	60.13062779045863
#1B5E20	#43A047	#81C784	#E8F5E9	#4A148C	#000000	#BA68C8	#F3E5F5	green	purple	l_up	clr2	low	right	#6A1B9A	#8E24AA	#8E24AA	#BA68C8	NA	NA	NA	NA	NA	0	107	107	69	NA	NA	NA	left	0	1.55668065698119	aad	1	2026-06-01_15h42.29.384	MCT	2023.1.0	60.13062779045863
#0D47A1	#E3F2FD	#1E88E5	#64B5F6	#4A148C	#000000	#8E24AA	#BA68C8	blue	purple	l_rand2	clr2	none	left	#F3E5F5	#FFEBEE	#F3E5F5	#8E24AA	NA	NA	NA	NA	NA	0	108	108	101	NA	NA	NA	left	1	0.851567175833043	aad	1	2026-06-01_15h42.29.385	MCT	2023.1.0	60.13062779045863
#F57F17	#FFFDE7	#FDD835	#FFF176	#BF360C	#FBE9E7	#000000	#FF8A65	yellow	d_orange	l_rand2	clr3	high	right	#FF5722	#F4511E	#FBE9E7	#F4511E	NA	NA	NA	NA	NA	0	109	109	53	NA	NA	NA	left	0	0.496123239526059	aad	1	2026-06-01_15h42.29.386	MCT	2023.1.0	60.13062779045863
#FFB300	#FF6F00	#FFF8E1	#FFD54F	#039BE5	#01579B	#000000	#4FC3F7	amber	l_blue	l_rand1	clr3	high	right	#B3E5FC	#E1F5FE	#01579B	#E1F5FE	NA	NA	NA	NA	NA	0	110	110	34	NA	NA	NA	right	1	0.621380707004573	aad	1	2026-06-01_15h42.29.387	MCT	2023.1.0	60.13062779045863
#00ACC1	#006064	#E0F7FA	#4DD0E1	#43A047	#1B5E20	#000000	#81C784	cyan	green	l_rand1	clr3	low	left	#E8F5E9	#A5D6A7	#1B5E20	#E8F5E9	NA	NA	NA	NA	NA	0	111	111	36	NA	NA	NA	left	1	0.708648735668976	aad	1	2026-06-01_15h42.29.388	MCT	2023.1.0	60.13062779045863
#BF360C	#F4511E	#FF8A65	#FBE9E7	#33691E	#7CB342	#000000	#F1F8E9	d_orange	l_green	l_up	clr3	none	right	#FFF176	#AED581	#7CB342	#AED581	NA	NA	NA	NA	NA	0	112	112	119	NA	NA	NA	right	0	0.691350680950563	aad	1	2026-06-01_15h42.29.389	MCT	2023.1.0	60.13062779045863
#F3E5F5	#BA68C8	#8E24AA	#4A148C	#FBE9E7	#FFB74D	#000000	#BF360C	purple	d_orange	l_down	clr3	low	left	#F4511E	#D84315	#FF8A65	#F4511E	NA	NA	NA	NA	NA	0	113	113	16	NA	NA	NA	left	1	1.12085865844274	aad	1	2026-06-01_15h42.29.390	MCT	2023.1.0	60.13062779045863
#E8EAF6	#7986CB	#3949AB	#1A237E	#FFF3E0	#FFB74D	#000000	#E65100	indigo	orange	l_down	clr3	none	left	#FB8C00	#E53935	#FFB74D	#FB8C00	NA	NA	NA	NA	NA	0	114	114	86	NA	NA	NA	left	1	0.41502627619775	aad	1	2026-06-01_15h42.29.391	MCT	2023.1.0	60.13062779045863
#EFEBE9	#A1887F	#6D4C41	#3E2723	#E8F5E9	#000000	#43A047	#1B5E20	brown	green	l_down	clr2	high	left	#81C784	#A5D6A7	#81C784	#43A047	NA	NA	NA	NA	NA	0	115	115	2	NA	NA	NA	left	1	1.09150460549863	aad	1	2026-06-01_15h42.29.392	MCT	2023.1.0	60.13062779045863
#827717	#C0CA33	#DCE775	#F9FBE7	#004D40	#000000	#4DB6AC	#E0F2F1	lime	teal	l_up	clr2	none	right	#039BE5	#00897B	#00897B	#4DB6AC	NA	NA	NA	NA	NA	0	116	116	113	NA	NA	NA	right	1	0.991707753005903	aad	1	2026-06-01_15h42.29.393	MCT	2023.1.0	60.13062779045863
#43A047	#1B5E20	#E8F5E9	#81C784	#00897B	#004D40	#000000	#4DB6AC	green	teal	l_rand1	clr3	high	right	#B2DFDB	#E0F2F1	#004D40	#E0F2F1	NA	NA	NA	NA	NA	0	117	117	33	NA	NA	NA	left	0	0.74143587484723	aad	1	2026-06-01_15h42.29.394	MCT	2023.1.0	60.13062779045863
#D81B60	#880E4F	#FCE4EC	#F06292	#FDD835	#F57F17	#000000	#FFF176	pink	yellow	l_rand1	clr3	high	right	#FFF9C4	#FFFDE7	#F57F17	#FFFDE7	NA	NA	NA	NA	NA	0	118	118	31	NA	NA	NA	right	1	1.26527889067074	aad	1	2026-06-01_15h42.29.395	MCT	2023.1.0	60.13062779045863
#1A237E	#E8EAF6	#3949AB	#7986CB	#01579B	#E1F5FE	#000000	#4FC3F7	indigo	l_blue	l_rand2	clr3	high	right	#03A9F4	#039BE5	#E1F5FE	#039BE5	NA	NA	NA	NA	NA	0	119	119	51	NA	NA	NA	right	1	1.05275718719931	aad	1	2026-06-01_15h42.29.396	MCT	2023.1.0	60.13062779045863
