clr1p1	clr2p1	clr3p1	clr4p1	clr1p2	clr2p2	clr3p2	clr4p2	Hshow	Htest	stim_var	blank_clr	difficulty	answ	l_test	r_test	realclr2	realclr3	realclr	training.thisRepN	training.thisTrialN	training.thisN	training.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	CC_resp_2.keys	CC_resp_2.corr	CC_resp_2.rt	CC_resp.keys	CC_resp.corr	CC_resp.rt	participant	session	date	expName	psychopyVersion	frameRate
#00897B	#004D40	#E0F2F1	#4DB6AC	#3949AB	#1A237E	#000000	#7986CB	lime	indigo	l_rand1	clr3	low	left	#E8EAF6	#9FA8DA	#1A237E	#E8EAF6	NA	NA	NA	NA	NA	0	70	70	37	NA	NA	NA	left	1	0.4874575003050268	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#3949AB	#1A237E	#E8EAF6	#7986CB	#7CB342	#000000	#F1F8E9	#AED581	indigo	l_green	l_rand1	clr2	high	left	#33691E	#558B2F	#33691E	#F1F8E9	NA	NA	NA	NA	NA	0	71	71	24	NA	NA	NA	right	0	0.8426414001733065	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#FFB300	#FF6F00	#FFF8E1	#FFD54F	#039BE5	#01579B	#000000	#4FC3F7	amber	l_blue	l_rand1	clr3	high	right	#B3E5FC	#E1F5FE	#01579B	#E1F5FE	NA	NA	NA	NA	NA	0	72	72	34	NA	NA	NA	right	1	0.9009980000555516	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#1E88E5	#0D47A1	#E3F2FD	#64B5F6	#C0CA33	#827717	#000000	#DCE775	blue	lime	l_rand1	clr3	high	right	#F0F4C3	#F9FBE7	#827717	#F9FBE7	NA	NA	NA	NA	NA	0	73	73	32	NA	NA	NA	right	1	1.2792723001912236	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#FF6F00	#FFF8E1	#FFB300	#FFD54F	#4A148C	#000000	#8E24AA	#BA68C8	amber	purple	l_rand2	clr2	high	right	#E1BEE7	#F3E5F5	#F3E5F5	#8E24AA	NA	NA	NA	NA	NA	0	74	74	44	NA	NA	NA	right	1	0.757304800208658	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#E0F7FA	#4DD0E1	#00ACC1	#006064	#EFEBE9	#A1887F	#000000	#3E2723	cyan	brown	l_down	clr3	low	right	#8D6E63	#6D4C41	#A1887F	#6D4C41	NA	NA	NA	NA	NA	0	75	75	18	NA	NA	NA	right	1	1.798935600090772	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#3949AB	#1A237E	#E8EAF6	#7986CB	#FB8C00	#000000	#FFF3E0	#FFB74D	indigo	orange	l_rand1	clr2	low	right	#F57C00	#E65100	#E65100	#FFF3E0	NA	NA	NA	NA	NA	0	76	76	26	NA	NA	NA	left	0	0.9002295001409948	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#01579B	#039BE5	#4FC3F7	#E1F5FE	#F57F17	#FDD835	#000000	#FFFDE7	l_blue	yellow	l_up	clr3	high	left	#FFF176	#FFEE58	#FDD835	#FFF176	NA	NA	NA	NA	NA	0	77	77	70	NA	NA	NA	right	0	0.8267902000807226	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#FDD835	#F57F17	#FFFDE7	#FFF176	#F4511E	#000000	#FBE9E7	#FF8A65	yellow	d_orange	l_rand1	clr2	low	right	#E64A19	#BF360C	#BF360C	#FBE9E7	NA	NA	NA	NA	NA	0	78	78	28	NA	NA	NA	left	0	1.0052897003479302	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
#3E2723	#6D4C41	#A1887F	#EFEBE9	#006064	#00ACC1	#000000	#E0F7FA	brown	cyan	l_up	clr3	low	left	#4DD0E1	#B2EBF2	#00ACC1	#4DD0E1	NA	NA	NA	NA	NA	0	79	79	76	NA	NA	NA	left	1	1.0179175003431735	ABF	1	2026-03-12_13h51.19.972	MCT	2023.1.0	60.14364703210197
