clr1p1	clr2p1	clr3p1	clr4p1	clr1p2	clr2p2	clr3p2	clr4p2	Hshow	Htest	stim_var	blank_clr	difficulty	answ	l_test	r_test	realclr2	realclr3	realclr	training.thisRepN	training.thisTrialN	training.thisN	training.thisIndex	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	CC_resp_2.keys	CC_resp_2.corr	CC_resp_2.rt	CC_resp.keys	CC_resp.corr	CC_resp.rt	participant	session	date	expName	psychopyVersion	frameRate
#F57F17	#FFFDE7	#FDD835	#FFF176	#BF360C	#FBE9E7	#000000	#FF8A65	yellow	d_orange	l_rand2	clr3	high	right	#FF5722	#F4511E	#FBE9E7	#F4511E	NA	NA	NA	NA	NA	0	70	70	53	NA	NA	NA	left	0	1.4823330002836883	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#4A148C	#8E24AA	#BA68C8	#F3E5F5	#0D47A1	#000000	#64B5F6	#E3F2FD	purple	blue	l_up	clr2	high	left	#1E88E5	#2196F3	#1E88E5	#64B5F6	NA	NA	NA	NA	NA	0	71	71	60	NA	NA	NA	left	1	1.7446266002953053	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#B71C1C	#FFEBEE	#E53935	#E57373	#1A237E	#E8EAF6	#000000	#7986CB	red	indigo	l_rand2	clr3	high	right	#303F9F	#3949AB	#E8EAF6	#3949AB	NA	NA	NA	NA	NA	0	72	72	50	NA	NA	NA	right	1	1.5841898005455732	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#3E2723	#6D4C41	#A1887F	#EFEBE9	#006064	#00ACC1	#000000	#E0F7FA	brown	cyan	l_up	clr3	low	left	#4DD0E1	#B2EBF2	#00ACC1	#4DD0E1	NA	NA	NA	NA	NA	0	73	73	76	NA	NA	NA	left	1	1.4955501002259552	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#F3E5F5	#BA68C8	#8E24AA	#4A148C	#FBE9E7	#FFB74D	#000000	#BF360C	purple	d_orange	l_down	clr3	low	left	#F4511E	#D84315	#FF8A65	#F4511E	NA	NA	NA	NA	NA	0	74	74	16	NA	NA	NA	left	1	1.6480933004058895	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#EDE7F6	#9575CD	#5E35B1	#311B92	#FFF8E1	#000000	#FFB300	#FF6F00	d_purple	amber	l_down	clr2	low	right	#FFC107	#FFD54F	#FFD54F	#FFB300	NA	NA	NA	NA	NA	0	75	75	8	NA	NA	NA	right	1	0.9258901001885532	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#FCE4EC	#F06292	#D81B60	#880E4F	#FBE9E7	#000000	#F4511E	#BF360C	pink	d_orange	l_down	clr2	none	right	#FFD54F	#FF8A65	#FF8A65	#F4511E	NA	NA	NA	NA	NA	0	76	76	84	NA	NA	NA	right	1	0.7944163004867733	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#004D40	#00897B	#4DB6AC	#E0F2F1	#3E2723	#000000	#A1887F	#EFEBE9	teal	brown	l_up	clr2	low	left	#6D4C41	#4E342E	#6D4C41	#A1887F	NA	NA	NA	NA	NA	0	77	77	67	NA	NA	NA	left	1	2.084348300471902	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#43A047	#1B5E20	#E8F5E9	#81C784	#00897B	#004D40	#000000	#4DB6AC	green	teal	l_rand1	clr3	none	right	#E1F5FE	#E0F2F1	#004D40	#E0F2F1	NA	NA	NA	NA	NA	0	78	78	98	NA	NA	NA	left	0	1.2599915005266666	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#E0F7FA	#4DD0E1	#00ACC1	#006064	#EFEBE9	#A1887F	#000000	#3E2723	cyan	brown	l_down	clr3	low	right	#8D6E63	#6D4C41	#A1887F	#6D4C41	NA	NA	NA	NA	NA	0	79	79	18	NA	NA	NA	right	1	1.319360500201583	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#8E24AA	#4A148C	#F3E5F5	#BA68C8	#5E35B1	#000000	#EDE7F6	#9575CD	purple	d_purple	l_rand1	clr2	high	left	#311B92	#4527A0	#311B92	#EDE7F6	NA	NA	NA	NA	NA	0	80	80	20	NA	NA	NA	right	0	1.29693020042032	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#33691E	#7CB342	#AED581	#F1F8E9	#880E4F	#000000	#F06292	#FCE4EC	l_green	pink	l_up	clr2	none	left	#D81B60	#5E35B1	#D81B60	#F06292	NA	NA	NA	NA	NA	0	81	81	111	NA	NA	NA	left	1	0.7335719000548124	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#0D47A1	#E3F2FD	#1E88E5	#64B5F6	#4A148C	#000000	#8E24AA	#BA68C8	blue	purple	l_rand2	clr2	high	left	#F3E5F5	#E1BEE7	#F3E5F5	#8E24AA	NA	NA	NA	NA	NA	0	82	82	41	NA	NA	NA	right	0	1.6952994000166657	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#E65100	#FFF3E0	#FB8C00	#FFB74D	#004D40	#E0F2F1	#000000	#4DB6AC	orange	teal	l_rand2	clr3	low	left	#00897B	#00695C	#E0F2F1	#00897B	NA	NA	NA	NA	NA	0	83	83	58	NA	NA	NA	left	1	1.5098223006352782	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#00ACC1	#006064	#E0F7FA	#4DD0E1	#43A047	#1B5E20	#000000	#81C784	cyan	green	l_rand1	clr3	low	left	#E8F5E9	#A5D6A7	#1B5E20	#E8F5E9	NA	NA	NA	NA	NA	0	84	84	36	NA	NA	NA	left	1	1.0498788999393582	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#3949AB	#1A237E	#E8EAF6	#7986CB	#7CB342	#000000	#F1F8E9	#AED581	indigo	l_green	l_rand1	clr2	high	left	#33691E	#558B2F	#33691E	#F1F8E9	NA	NA	NA	NA	NA	0	85	85	24	NA	NA	NA	left	1	1.2721267002634704	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#039BE5	#01579B	#E1F5FE	#4FC3F7	#D81B60	#000000	#FCE4EC	#F06292	l_blue	pink	l_rand1	clr2	high	left	#880E4F	#AD1457	#880E4F	#FCE4EC	NA	NA	NA	NA	NA	0	86	86	21	NA	NA	NA	left	1	1.5777565003372729	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#F57F17	#FFFDE7	#FDD835	#FFF176	#BF360C	#FBE9E7	#000000	#FF8A65	yellow	d_orange	l_rand2	clr3	none	right	#D81B60	#F4511E	#FBE9E7	#F4511E	NA	NA	NA	NA	NA	0	87	87	108	NA	NA	NA	right	1	0.8282657004892826	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#880E4F	#FCE4EC	#D81B60	#F06292	#33691E	#000000	#7CB342	#AED581	pink	l_green	l_rand2	clr2	high	left	#F1F8E9	#DCEDC8	#F1F8E9	#7CB342	NA	NA	NA	NA	NA	0	88	88	40	NA	NA	NA	left	1	1.5198369999416173	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#311B92	#5E35B1	#9575CD	#EDE7F6	#1B5E20	#000000	#81C784	#E8F5E9	d_purple	green	l_up	clr2	high	right	#4CAF50	#43A047	#43A047	#81C784	NA	NA	NA	NA	NA	0	89	89	62	NA	NA	NA	right	1	1.5278212004341185	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#43A047	#1B5E20	#E8F5E9	#81C784	#00ACC1	#006064	#000000	#4DD0E1	green	cyan	l_rand1	clr3	low	left	#E0F7FA	#80DEEA	#006064	#E0F7FA	NA	NA	NA	NA	NA	0	90	90	39	NA	NA	NA	left	1	0.8126938003115356	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#FFEBEE	#E57373	#E53935	#B71C1C	#FFFDE7	#000000	#FDD835	#F57F17	red	yellow	l_down	clr2	high	left	#FFF176	#FFEE58	#FFF176	#FDD835	NA	NA	NA	NA	NA	0	91	91	3	NA	NA	NA	left	1	0.78239870024845	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#FFB300	#FF6F00	#FFF8E1	#FFD54F	#039BE5	#01579B	#000000	#4FC3F7	amber	l_blue	l_rand1	clr3	high	right	#B3E5FC	#E1F5FE	#01579B	#E1F5FE	NA	NA	NA	NA	NA	0	92	92	34	NA	NA	NA	right	1	1.513009900227189	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#311B92	#5E35B1	#9575CD	#EDE7F6	#1B5E20	#000000	#81C784	#E8F5E9	d_purple	green	l_up	clr2	none	right	#C0CA33	#43A047	#43A047	#81C784	NA	NA	NA	NA	NA	0	93	93	112	NA	NA	NA	right	1	0.8222830002196133	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#1A237E	#3949AB	#7986CB	#E8EAF6	#311B92	#5E35B1	#000000	#EDE7F6	indigo	d_purple	l_up	clr3	low	left	#9575CD	#673AB7	#5E35B1	#9575CD	NA	NA	NA	NA	NA	0	94	94	74	NA	NA	NA	left	1	0.8420967999845743	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#D81B60	#880E4F	#FCE4EC	#F06292	#FDD835	#F57F17	#000000	#FFF176	pink	yellow	l_rand1	clr3	high	right	#FFF9C4	#FFFDE7	#F57F17	#FFFDE7	NA	NA	NA	NA	NA	0	95	95	31	NA	NA	NA	right	1	1.5320549001917243	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#006064	#00ACC1	#4DD0E1	#E0F7FA	#01579B	#039BE5	#000000	#E1F5FE	cyan	l_blue	l_up	clr3	high	right	#81D4FA	#4FC3F7	#039BE5	#4FC3F7	NA	NA	NA	NA	NA	0	96	96	72	NA	NA	NA	left	0	1.0127148004248738	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#B71C1C	#FFEBEE	#E53935	#E57373	#E65100	#000000	#FB8C00	#FFB74D	red	orange	l_rand2	clr2	low	right	#FFCC80	#FFF3E0	#FFF3E0	#FB8C00	NA	NA	NA	NA	NA	0	97	97	49	NA	NA	NA	None	0	NA	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#FB8C00	#E65100	#FFF3E0	#FFB74D	#FDD835	#000000	#FFFDE7	#FFF176	orange	yellow	l_rand1	clr2	none	left	#F57F17	#33691E	#F57F17	#FFFDE7	NA	NA	NA	NA	NA	0	98	98	93	NA	NA	NA	left	1	0.9382767002098262	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#004D40	#E0F2F1	#00897B	#4DB6AC	#3E2723	#EFEBE9	#000000	#A1887F	teal	brown	l_rand2	clr3	high	right	#5D4037	#6D4C41	#EFEBE9	#6D4C41	NA	NA	NA	NA	NA	0	99	99	52	NA	NA	NA	right	1	1.3789917002432048	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#33691E	#F1F8E9	#7CB342	#AED581	#0D47A1	#E3F2FD	#000000	#64B5F6	l_green	blue	l_rand2	clr3	low	left	#1E88E5	#42A5F5	#E3F2FD	#1E88E5	NA	NA	NA	NA	NA	0	100	100	57	NA	NA	NA	left	1	1.1512757004238665	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#FFB300	#FF6F00	#FFF8E1	#FFD54F	#039BE5	#01579B	#000000	#4FC3F7	amber	l_blue	l_rand1	clr3	none	right	#E8EAF6	#E1F5FE	#01579B	#E1F5FE	NA	NA	NA	NA	NA	0	101	101	99	NA	NA	NA	right	1	1.7948661004193127	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#E1F5FE	#4FC3F7	#039BE5	#01579B	#EDE7F6	#9575CD	#000000	#311B92	l_blue	d_purple	l_down	clr3	low	left	#5E35B1	#7E57C2	#9575CD	#5E35B1	NA	NA	NA	NA	NA	0	102	102	14	NA	NA	NA	right	0	1.7545277001336217	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#F57F17	#FDD835	#FFF176	#FFFDE7	#33691E	#7CB342	#000000	#F1F8E9	yellow	l_green	l_up	clr3	low	left	#AED581	#DCEDC8	#7CB342	#AED581	NA	NA	NA	NA	NA	0	103	103	75	NA	NA	NA	left	1	1.1107716001570225	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#3E2723	#EFEBE9	#6D4C41	#A1887F	#0D47A1	#E3F2FD	#000000	#64B5F6	brown	blue	l_rand2	clr3	high	right	#2196F3	#1E88E5	#E3F2FD	#1E88E5	NA	NA	NA	NA	NA	0	104	104	54	NA	NA	NA	right	1	1.655929900240153	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#3949AB	#1A237E	#E8EAF6	#7986CB	#FB8C00	#000000	#FFF3E0	#FFB74D	indigo	orange	l_rand1	clr2	low	right	#F57C00	#E65100	#E65100	#FFF3E0	NA	NA	NA	NA	NA	0	105	105	26	NA	NA	NA	right	1	0.8232768005691469	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#004D40	#E0F2F1	#00897B	#4DB6AC	#E65100	#000000	#FB8C00	#FFB74D	lime	orange	l_rand2	clr2	low	right	#FFCC80	#FFF3E0	#FFF3E0	#FB8C00	NA	NA	NA	NA	NA	0	106	106	47	NA	NA	NA	right	1	0.9307749001309276	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#0D47A1	#E3F2FD	#1E88E5	#64B5F6	#4A148C	#000000	#8E24AA	#BA68C8	blue	purple	l_rand2	clr2	none	left	#F3E5F5	#FFEBEE	#F3E5F5	#8E24AA	NA	NA	NA	NA	NA	0	107	107	101	NA	NA	NA	left	1	1.4145121001638472	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#7CB342	#33691E	#F1F8E9	#AED581	#8E24AA	#000000	#F3E5F5	#BA68C8	l_green	purple	l_rand1	clr2	high	left	#4A148C	#6A1B9A	#4A148C	#F3E5F5	NA	NA	NA	NA	NA	0	108	108	22	NA	NA	NA	right	0	1.1529464004561305	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#FF6F00	#FFB300	#FFD54F	#FFF8E1	#1A237E	#3949AB	#000000	#E8EAF6	amber	indigo	l_up	clr3	low	right	#C5CAE9	#7986CB	#3949AB	#7986CB	NA	NA	NA	NA	NA	0	109	109	78	NA	NA	NA	right	1	0.7846452002413571	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#FBE9E7	#FF8A65	#F4511E	#BF360C	#F3E5F5	#BA68C8	#000000	#4A148C	d_orange	purple	l_down	clr3	low	right	#6A1B9A	#8E24AA	#BA68C8	#8E24AA	NA	NA	NA	NA	NA	0	110	110	19	NA	NA	NA	right	1	0.8456021002493799	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#004D40	#E0F2F1	#00897B	#4DB6AC	#BF360C	#FBE9E7	#000000	#FF8A65	teal	d_orange	l_rand2	clr3	low	right	#D84315	#F4511E	#FBE9E7	#F4511E	NA	NA	NA	NA	NA	0	111	111	59	NA	NA	NA	left	0	1.7279635001905262	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#01579B	#039BE5	#4FC3F7	#E1F5FE	#F57F17	#FDD835	#000000	#FFFDE7	l_blue	yellow	l_up	clr3	none	left	#FFF176	#AED581	#FDD835	#FFF176	NA	NA	NA	NA	NA	0	112	112	116	NA	NA	NA	left	1	0.7045177002437413	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#00897B	#004D40	#E0F2F1	#4DB6AC	#3949AB	#1A237E	#000000	#7986CB	lime	indigo	l_rand1	clr3	low	left	#E8EAF6	#9FA8DA	#1A237E	#E8EAF6	NA	NA	NA	NA	NA	0	113	113	37	NA	NA	NA	left	1	1.5987665001302958	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#3E2723	#EFEBE9	#6D4C41	#A1887F	#0D47A1	#E3F2FD	#000000	#64B5F6	brown	blue	l_rand2	clr3	none	right	#5E35B1	#1E88E5	#E3F2FD	#1E88E5	NA	NA	NA	NA	NA	0	114	114	109	NA	NA	NA	right	1	0.789476300124079	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#3949AB	#1A237E	#E8EAF6	#7986CB	#7CB342	#000000	#F1F8E9	#AED581	indigo	l_green	l_rand1	clr2	none	left	#33691E	#004D40	#33691E	#F1F8E9	NA	NA	NA	NA	NA	0	115	115	94	NA	NA	NA	left	1	0.9083312000147998	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#827717	#C0CA33	#DCE775	#F9FBE7	#004D40	#000000	#4DB6AC	#E0F2F1	lime	teal	l_up	clr2	high	right	#009688	#00897B	#00897B	#4DB6AC	NA	NA	NA	NA	NA	0	116	116	63	NA	NA	NA	right	1	1.021738899871707	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#4A148C	#F3E5F5	#8E24AA	#BA68C8	#827717	#F9FBE7	#000000	#DCE775	purple	lime	l_rand2	clr3	low	left	#C0CA33	#D4E157	#F9FBE7	#C0CA33	NA	NA	NA	NA	NA	0	117	117	55	NA	NA	NA	left	1	1.217858400195837	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#EFEBE9	#A1887F	#6D4C41	#3E2723	#E8F5E9	#000000	#43A047	#1B5E20	brown	green	l_down	clr2	none	left	#81C784	#4DD0E1	#81C784	#43A047	NA	NA	NA	NA	NA	0	118	118	82	NA	NA	NA	left	1	0.7354826000519097	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
#E3F2FD	#64B5F6	#1E88E5	#0D47A1	#E0F2F1	#4DB6AC	#000000	#004D40	blue	teal	l_down	clr3	none	right	#7CB342	#00897B	#4DB6AC	#00897B	NA	NA	NA	NA	NA	0	119	119	88	NA	NA	NA	right	1	0.7130754003301263	BMI	1	2026-03-13_13h17.50.155	MCT	2023.1.0	60.13062779045863
